establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
241 PIZZA,Food Take Out,"8 GREYSTONE WALK DR, Unit-C1E",2023-07-26,Pass,2,S - Significant,Corrected During Inspection
244 -WEST JET FLIGHT DECK FOOD,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,S - Significant,Corrected During Inspection
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2022-06-23,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2022-06-23,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,C - Crucial,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,NA - Not Applicable,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-11,Pass,2,M - Minor,Notice to Comply
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,S - Significant,Corrected During Inspection
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,M - Minor,Notice to Comply
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2022-10-04,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-03-21,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-03-21,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,S - Significant,Corrected During Inspection
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 ELEVEN INDIAN BAR & KITCHEN,Restaurant,"1988 AVENUE RD, Flr-2",2023-10-23,Pass,3,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3030,Restaurant,3030 DUNDAS ST W,2023-03-09,Pass,3,M - Minor,Notice to Comply
3030,Restaurant,3030 DUNDAS ST W,2023-08-31,Pass,3,M - Minor,Notice to Comply
3030,Restaurant,3030 DUNDAS ST W,2023-08-31,Pass,3,M - Minor,Notice to Comply
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,S - Significant,Corrected During Inspection
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,M - Minor,Notice to Comply
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,S - Significant,Corrected During Inspection
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,NA - Not Applicable,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,NA - Not Applicable,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,C - Crucial,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,S - Significant,Notice to Comply
367 CAFE,Restaurant,367 DONLANDS AVE,2023-11-23,Pass,3,M - Minor,Notice to Comply
369 MART,Food Store (Convenience/Variety),"2111 JANE ST, Unit-11",2022-09-19,Pass,O,M - Minor,Notice to Comply
4 YOUR CONVENIENCE,Food Store (Convenience/Variety),1990 EGLINTON AVE W,2022-10-18,Pass,1,M - Minor,Notice to Comply
4-SEASONS INDIAN CUISINE,Restaurant,1519 BIRCHMOUNT RD,2023-01-31,Pass,2,S - Significant,Notice to Comply
4-SEASONS INDIAN CUISINE,Restaurant,1519 BIRCHMOUNT RD,2023-01-31,Pass,2,S - Significant,Notice to Comply
40 FIRVALLEY CRT COMMUNITY KITCHEN,Community Kitchen (Meal Program),40 FIRVALLEY CRT,2023-10-18,Pass,2,S - Significant,Corrected During Inspection
416 COMMUNITY SUPPORT FOR WOMEN,Food Bank,416 DUNDAS ST E,2023-06-12,Pass,1,M - Minor,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,M - Minor,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,NA - Not Applicable,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR,Restaurant,181 BATHURST ST,2022-10-20,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR,Restaurant,181 BATHURST ST,2022-10-20,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR,Restaurant,181 BATHURST ST,2023-11-17,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR SHORT TURN,Restaurant,576 QUEEN ST W,2023-11-17,Pass,3,M - Minor,Corrected During Inspection
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2022-11-03,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2022-11-03,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2022-11-03,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-03-23,Pass,3,S - Significant,Corrected During Inspection
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-03-23,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-03-23,Pass,3,S - Significant,Corrected During Inspection
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-12-15,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-12-15,Pass,3,M - Minor,Notice to Comply
4544 CHARCOAL GRILL,Restaurant,"4544 DUFFERIN ST, Unit-4-5",2023-12-15,Pass,3,M - Minor,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2022-12-12,Pass,2,M - Minor,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2022-12-12,Pass,2,M - Minor,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2022-12-12,Pass,2,M - Minor,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2023-11-16,Pass,2,S - Significant,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2023-11-16,Pass,2,M - Minor,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2023-11-16,Pass,2,S - Significant,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2023-11-16,Pass,2,S - Significant,Notice to Comply
4C Broast Chicken,Restaurant,1093 O'CONNOR DR,2023-11-16,Pass,2,M - Minor,Notice to Comply
4U MILK VARIETY,Food Store (Convenience/Variety),2987 ISLINGTON AVE,2022-08-09,Pass,1,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2022-06-21,Pass,3,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2022-06-21,Pass,3,S - Significant,Corrected During Inspection
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-01-25,Pass,3,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-08-11,Pass,3,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-08-11,Pass,3,S - Significant,Corrected During Inspection
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-08-11,Pass,3,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-10-25,Pass,3,M - Minor,Notice to Comply
5  POINTS BAR & GRILL,Restaurant,636 VAUGHAN RD,2023-10-25,Pass,3,M - Minor,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2022-10-25,Pass,3,C - Crucial,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2022-10-25,Pass,3,C - Crucial,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2023-03-07,Pass,3,M - Minor,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2023-06-07,Pass,3,C - Crucial,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2023-06-07,Pass,3,S - Significant,Notice to Comply
5 ELEMENTS ESPRESSO BAR,Restaurant,131 AVENUE RD,2023-06-07,Pass,3,C - Crucial,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2022-08-19,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2022-08-19,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2022-08-19,Pass,3,C - Crucial,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2022-08-19,Pass,3,C - Crucial,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2022-08-19,Pass,3,S - Significant,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-03-20,Pass,3,S - Significant,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-03-20,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-03-20,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-03-20,Pass,3,S - Significant,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-07-24,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-07-24,Pass,3,S - Significant,Corrected During Inspection
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-07-24,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-12-11,Pass,3,M - Minor,Notice to Comply
5 SPICE DINING,Restaurant,2826 MARKHAM RD,2023-12-11,Pass,3,S - Significant,Corrected During Inspection
519 COMMUNITY KITCHEN( MAIN FLOOR AND SECOND FLOOR),Community Kitchen (Meal Program),519 CHURCH ST,2023-11-08,Pass,2,M - Minor,Notice to Comply
519 COMMUNITY KITCHEN( MAIN FLOOR AND SECOND FLOOR),Community Kitchen (Meal Program),519 CHURCH ST,2023-11-08,Pass,2,M - Minor,Notice to Comply
523-PIZZA NOVA,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,M - Minor,Notice to Comply
533-BIG LEAGUE CLASSIC,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,M - Minor,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2022-01-25,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2022-02-02,Pass,3,M - Minor,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-02-14,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-02-14,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-02-14,Pass,3,C - Crucial,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-08-17,Pass,3,M - Minor,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-08-25,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-08-25,Pass,3,C - Crucial,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-08-31,Pass,3,M - Minor,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-10-05,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2023-10-05,Pass,3,S - Significant,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2024-01-22,Pass,3,M - Minor,Notice to Comply
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2024-01-22,Pass,3,S - Significant,Corrected During Inspection
682 Warden Avenue Community Kitchen,Community Kitchen (Meal Program),682 WARDEN AVE,2024-01-22,Pass,3,M - Minor,Notice to Comply
68°C STONE & GRILL,Restaurant,285 DUNDAS ST W,2023-12-01,Pass,3,M - Minor,Notice to Comply
68°C STONE & GRILL,Restaurant,285 DUNDAS ST W,2023-12-01,Pass,3,M - Minor,Notice to Comply
6IX DONUTZ,Food Court Vendor,45 FOUR WINDS DR,2023-01-31,Pass,2,S - Significant,Corrected During Inspection
6IX DONUTZ,Food Court Vendor,45 FOUR WINDS DR,2023-01-31,Pass,2,M - Minor,Notice to Comply
6IX DONUTZ,Food Court Vendor,45 FOUR WINDS DR,2023-01-31,Pass,2,M - Minor,Notice to Comply
6IX DONUTZ,Food Court Vendor,45 FOUR WINDS DR,2023-01-31,Pass,2,M - Minor,Notice to Comply
6IX DONUTZ,Food Court Vendor,45 FOUR WINDS DR,2023-01-31,Pass,2,NA - Not Applicable,Notice to Comply
6IX PIZZA INC,Food Take Out,2070 QUEEN ST E,2023-01-27,Pass,2,M - Minor,Notice to Comply
6IX PIZZA INC,Food Take Out,2070 QUEEN ST E,2023-01-27,Pass,2,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2022-10-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2022-10-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2022-10-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2022-10-26,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2022-10-26,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-04-26,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-04-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-04-26,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-04-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-04-26,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-11-16,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-11-16,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-11-16,Pass,3,S - Significant,Corrected During Inspection
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-11-16,Pass,3,M - Minor,Notice to Comply
6IX PIZZAS,Restaurant,638A QUEEN ST W,2023-11-16,Pass,3,M - Minor,Notice to Comply
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2022-11-01,Pass,2,S - Significant,Corrected During Inspection
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2023-03-27,Pass,2,S - Significant,Corrected During Inspection
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2023-03-27,Pass,2,M - Minor,Corrected During Inspection
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2023-03-27,Pass,2,M - Minor,Notice to Comply
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2023-12-19,Pass,2,M - Minor,Notice to Comply
6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",2023-12-19,Pass,2,S - Significant,Corrected During Inspection
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2022-06-20,Pass,2,S - Significant,Corrected During Inspection
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2022-06-20,Pass,2,M - Minor,Notice to Comply
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2022-06-20,Pass,2,M - Minor,Notice to Comply
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2023-06-30,Pass,2,C - Crucial,Notice to Comply
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2023-06-30,Pass,2,S - Significant,Notice to Comply
6ixTriangles,Food Take Out,127 JEFFERSON AVE,2023-06-30,Pass,2,M - Minor,Notice to Comply
7 DAYS CONVENIENCE,Food Store (Convenience/Variety),669 BLOOR ST W,2022-09-26,Pass,1,M - Minor,Notice to Comply
7 NUMBERS,Restaurant,307 DANFORTH AVE,2023-06-20,Pass,2,NA - Not Applicable,Notice to Comply
7 NUMBERS,Restaurant,307 DANFORTH AVE,2023-06-20,Pass,2,M - Minor,Notice to Comply
7 NUMBERS,Restaurant,307 DANFORTH AVE,2023-06-20,Pass,2,M - Minor,Notice to Comply
7 NUMBERS EGLINTON,Restaurant,516 EGLINTON AVE W,2022-05-13,Pass,2,S - Significant,Corrected During Inspection
7 WEST CAFE,Restaurant,7 CHARLES ST W,2023-06-19,Pass,2,S - Significant,Corrected During Inspection
7 WEST CAFE,Restaurant,7 CHARLES ST W,2023-06-19,Pass,2,M - Minor,Notice to Comply
7 WEST CAFE,Restaurant,7 CHARLES ST W,2023-06-19,Pass,2,S - Significant,Corrected During Inspection
7 WEST CAFE,Restaurant,7 CHARLES ST W,2023-06-19,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),"1730 BLOOR ST W, Unit-1",2022-06-27,Pass,2,S - Significant,Corrected During Inspection
7-ELEVEN,Food Store (Convenience/Variety),"1730 BLOOR ST W, Unit-1",2023-01-09,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),"1730 BLOOR ST W, Unit-1",2023-10-19,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Supermarket,883 DUNDAS ST W,2022-08-09,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Supermarket,883 DUNDAS ST W,2023-05-08,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Supermarket,883 DUNDAS ST W,2023-05-08,Pass,2,S - Significant,Corrected During Inspection
7-ELEVEN,Supermarket,883 DUNDAS ST W,2023-05-08,Pass,2,S - Significant,Corrected During Inspection
7-ELEVEN,Food Store (Convenience/Variety),1390 WESTON RD,2022-05-16,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1390 WESTON RD,2022-05-16,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),2480 LAKE SHORE BLVD W,2023-04-05,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),260 COLLEGE ST,2022-06-09,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),260 COLLEGE ST,2023-02-28,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),260 COLLEGE ST,2023-02-28,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Take Out,873 QUEEN ST W,2022-05-18,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Take Out,873 QUEEN ST W,2023-03-21,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1 EGLINTON AVE E,2022-09-20,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1 EGLINTON AVE E,2022-09-20,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),372 BAY ST,2022-11-08,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1718A WILSON AVE,2023-07-06,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Take Out,334 BLOOR ST W,2022-12-21,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1033 BAY ST,2023-03-15,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Store (Convenience/Variety),1033 BAY ST,2023-03-15,Pass,2,S - Significant,Corrected During Inspection
7-ELEVEN,Food Take Out,1 CARLTON ST,2022-07-08,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Take Out,1 CARLTON ST,2023-08-29,Pass,2,M - Minor,Notice to Comply
7-ELEVEN,Food Take Out,1 CARLTON ST,2023-08-29,Pass,2,S - Significant,Corrected During Inspection
700 CAFE,Food Take Out,255 FRONT ST W,2023-08-30,Pass,2,S - Significant,Corrected During Inspection
700 CAFE,Food Take Out,255 FRONT ST W,2023-08-30,Pass,2,S - Significant,Corrected During Inspection
777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,2022-12-02,Pass,1,M - Minor,Notice to Comply
777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,2022-12-02,Pass,1,M - Minor,Notice to Comply
777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,2023-12-11,Pass,1,M - Minor,Notice to Comply
777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,2023-12-11,Pass,1,M - Minor,Notice to Comply
777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,2023-12-11,Pass,1,M - Minor,Notice to Comply
8 Noodles/Eight Noodles,Restaurant,3309 SHEPPARD AVE E,2023-07-20,Pass,2,M - Minor,Notice to Comply
8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",2023-04-20,Pass,3,S - Significant,Corrected During Inspection
8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",2023-04-20,Pass,3,M - Minor,Notice to Comply
8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",2023-08-31,Pass,3,M - Minor,Notice to Comply
8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",2023-08-31,Pass,3,S - Significant,Corrected During Inspection
8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",2023-12-08,Pass,3,M - Minor,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2022-03-23,Pass,2,M - Minor,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2023-05-16,Pass,2,M - Minor,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2023-08-30,Pass,2,S - Significant,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2023-08-30,Pass,2,M - Minor,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2023-08-30,Pass,2,M - Minor,Notice to Comply
876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",2023-08-30,Pass,2,S - Significant,Notice to Comply
90 MORNELLE COURT FOOD PANTRY,Food Bank,90 MORNELLE CRT,2022-02-25,Pass,1,S - Significant,Notice to Comply
90 MORNELLE COURT FOOD PANTRY,Food Bank,90 MORNELLE CRT,2022-02-25,Pass,1,S - Significant,Notice to Comply
90 MORNELLE COURT FOOD PANTRY,Food Bank,90 MORNELLE CRT,2022-02-25,Pass,1,M - Minor,Notice to Comply
90 MORNELLE COURT FOOD PANTRY,Food Bank,90 MORNELLE CRT,2022-02-25,Pass,1,M - Minor,Notice to Comply
99 MYTHIC TASTE - NORTH YORK,Restaurant,5418 YONGE ST,2022-08-02,Pass,2,S - Significant,Corrected During Inspection
99 MYTHIC TASTE - NORTH YORK,Restaurant,5418 YONGE ST,2023-04-18,Pass,2,M - Minor,Notice to Comply
99 MYTHIC TASTE - NORTH YORK,Restaurant,5418 YONGE ST,2023-08-14,Pass,2,M - Minor,Notice to Comply
99 SUSHI,Restaurant,170 EGLINTON AVE E,2022-05-25,Pass,3,S - Significant,Corrected During Inspection
