establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-24,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-24,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-24,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-24,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-24,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,759 JANE ST,2023-08-28,Pass,2,,
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2022-06-27,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2022-06-27,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2022-08-29,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2023-03-20,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2023-11-27,Pass,2,NA - Not Applicable,Notice to Comply
2-4-1 PIZZA,Food Take Out,"1468 QUEEN ST W, Unit-2",2023-11-27,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,2291 KIPLING AVE,2022-06-02,Pass,2,,
2-4-1 PIZZA,Food Take Out,2291 KIPLING AVE,2023-02-24,Pass,2,,
2-4-1 PIZZA,Food Take Out,2291 KIPLING AVE,2023-08-03,Pass,2,,
2-4-1 PIZZA,Food Take Out,3815 LAKE SHORE BLVD W,2022-08-11,Pass,2,,
2-4-1 PIZZA,Food Take Out,3815 LAKE SHORE BLVD W,2023-04-14,Pass,2,,
2-4-1 PIZZA,Food Take Out,3815 LAKE SHORE BLVD W,2023-11-13,Pass,2,,
2-4-1 PIZZA,Food Take Out,1016 GERRARD ST E,2023-04-13,Pass,2,,
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2022-06-09,Pass,2,,
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-04-25,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-04-25,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-04-25,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-04-25,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-04-28,Pass,2,,
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-09-28,Pass,2,NA - Not Applicable,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-09-28,Pass,2,S - Significant,Corrected During Inspection
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-09-28,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-09-28,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-09-28,Pass,2,C - Crucial,Notice to Comply
2-4-1 PIZZA,Food Take Out,1756 LAWRENCE AVE E,2023-10-06,Pass,2,,
2-4-1 PIZZA,Food Take Out,"2372 EGLINTON AVE E, Unit-1",2022-10-20,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,"2372 EGLINTON AVE E, Unit-1",2022-10-26,Pass,2,,
2-4-1 PIZZA,Food Take Out,"2372 EGLINTON AVE E, Unit-1",2023-06-19,Pass,2,,
2-4-1 PIZZA,Food Take Out,"2372 EGLINTON AVE E, Unit-1",2024-01-03,Pass,2,,
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-02-27,Pass,3,M - Minor,Notice to Comply
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-05-08,Pass,3,,
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-10-16,Pass,3,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-10-16,Pass,3,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-10-16,Pass,3,S - Significant,Notice to Comply
2-4-1 PIZZA,Food Take Out,2834 VICTORIA PARK AVE,2023-10-17,Pass,3,,
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-11,Pass,2,S - Significant,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2022-04-14,Pass,2,,
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2023-01-23,Pass,2,,
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2023-05-11,Pass,2,,
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2023-09-29,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2023-09-29,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2024-01-18,Pass,2,S - Significant,Corrected During Inspection
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2024-01-18,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2024-01-18,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2024-01-18,Pass,2,M - Minor,Notice to Comply
2-4-1 PIZZA #37,Food Take Out,1055 BLOOR ST W,2024-01-18,Pass,2,M - Minor,Notice to Comply
2-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
2-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
2-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
204 - WEST JET FLIGHT DECK,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
204 - WEST JET FLIGHT DECK,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
207- HOT DOG CART,Cafeteria - Public Access,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
207- HOT DOG CART,Cafeteria - Public Access,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
207- HOT DOG CART,Cafeteria - Public Access,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
209 - SCHNEIDER'S PORCH & TERRACE,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
209 - SCHNEIDER'S PORCH & TERRACE,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
209 - SCHNEIDER'S PORCH & TERRACE,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
21 SEVEN MARKET,Food Store (Convenience/Variety),1000 BLOOR ST W,2022-08-15,Pass,2,M - Minor,Notice to Comply
21 SEVEN MARKET,Food Store (Convenience/Variety),1000 BLOOR ST W,2023-10-10,Pass,2,,
211--FRESH BURGER,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
211-V-CONCESSION,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
215- INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
215- INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
215- INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
220 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
220 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
220 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,M - Minor,Notice to Comply
224-TD CLUBHOUSE,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,M - Minor,Notice to Comply
224-TD CLUBHOUSE,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
224-TD CLUBHOUSE,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
225 MORNINGSIDE FOOD BANK,Food Bank,225 MORNINGSIDE AVE,2022-09-30,Pass,2,S - Significant,Notice to Comply
225 MORNINGSIDE FOOD BANK,Food Bank,225 MORNINGSIDE AVE,2022-09-30,Pass,2,C - Crucial,Notice to Comply
225 MORNINGSIDE FOOD BANK,Food Bank,225 MORNINGSIDE AVE,2022-10-07,Pass,2,,
225 MORNINGSIDE FOOD BANK,Food Bank,225 MORNINGSIDE AVE,2023-05-10,Pass,2,NA - Not Applicable,Notice to Comply
225 MORNINGSIDE FOOD BANK,Food Bank,225 MORNINGSIDE AVE,2023-05-10,Pass,2,S - Significant,Corrected During Inspection
228 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
228 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
228 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,M - Minor,Notice to Comply
228 - INFIELD CLASSICS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,M - Minor,Notice to Comply
229 - T.O. FOOTLONG HOT DOGS,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
229 - T.O. FOOTLONG HOT DOGS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
229 - T.O. FOOTLONG HOT DOGS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
233-PIZZA NOVA,Restaurant,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
233-PIZZA NOVA,Restaurant,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
233-PIZZA NOVA,Restaurant,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
234 - POPCORN & SNACKS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,1,,
239-DUGOUT DEALS,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
239-DUGOUT DEALS,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
239-DUGOUT DEALS,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2022-01-24,Pass,3,S - Significant,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2022-01-26,Pass,3,,
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2022-12-20,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2022-12-20,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2023-04-18,Pass,3,NA - Not Applicable,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2023-04-18,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2023-08-21,Pass,3,NA - Not Applicable,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2023-08-21,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2023-10-18,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,142 PARLIAMENT ST,2024-01-16,Pass,3,M - Minor,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2022-05-02,Pass,2,,
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-03-14,Pass,2,,
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-08-25,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-08-25,Pass,2,NA - Not Applicable,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-08-25,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-08-25,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2023-08-25,Pass,2,S - Significant,Corrected During Inspection
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2024-01-22,Pass,2,NA - Not Applicable,Notice to Comply
241 PIZZA,Restaurant,1349 ST CLAIR AVE W,2024-01-22,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,451 PARLIAMENT ST,2022-08-16,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,451 PARLIAMENT ST,2023-01-24,Pass,2,,
241 PIZZA,Food Take Out,451 PARLIAMENT ST,2023-07-17,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"1 YORK GATE BLVD, Unit-144A",2022-08-10,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"1 YORK GATE BLVD, Unit-144A",2023-01-20,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"1 YORK GATE BLVD, Unit-144A",2023-01-20,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"1 YORK GATE BLVD, Unit-144A",2023-07-04,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"1 YORK GATE BLVD, Unit-144A",2023-07-04,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,1029 PAPE AVE,2022-06-29,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,1029 PAPE AVE,2023-02-21,Pass,2,,
241 PIZZA,Food Take Out,1029 PAPE AVE,2023-10-27,Pass,2,S - Significant,Corrected During Inspection
241 PIZZA,Food Take Out,1029 PAPE AVE,2023-10-27,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-05-20,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-05-20,Pass,2,S - Significant,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-05-20,Pass,2,S - Significant,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-05-20,Pass,2,S - Significant,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-05-26,Pass,2,,
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-11-22,Pass,2,S - Significant,Corrected During Inspection
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-11-22,Pass,2,S - Significant,Corrected During Inspection
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-11-22,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2022-11-22,Pass,2,S - Significant,Corrected During Inspection
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2023-04-13,Pass,2,M - Minor,Notice to Comply
241 PIZZA,Food Take Out,"235 DIXON RD, Unit-8",2023-07-12,Pass,2,,
241 PIZZA,Food Take Out,"8 GREYSTONE WALK DR, Unit-C1E",2023-07-26,Pass,2,S - Significant,Corrected During Inspection
244 -WEST JET FLIGHT DECK FOOD,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
244 -WEST JET FLIGHT DECK FOOD,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,S - Significant,Corrected During Inspection
244 -WEST JET FLIGHT DECK FOOD,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2022-06-23,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2022-06-23,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-18,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-04-26,Pass,2,,
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,S - Significant,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,C - Crucial,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,M - Minor,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-08,Pass,2,NA - Not Applicable,Notice to Comply
244 PIZZA & WINGS,Food Take Out,1166 WESTON RD,2023-09-11,Pass,2,M - Minor,Notice to Comply
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2022-06-21,Pass,2,,
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,S - Significant,Corrected During Inspection
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,M - Minor,Notice to Comply
24SEVEN LOUNGE,Restaurant,106 HUMBER COLLEGE BLVD,2023-04-25,Pass,2,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2022-10-04,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-03-21,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-03-21,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,S - Significant,Corrected During Inspection
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-06-19,Pass,3,M - Minor,Notice to Comply
3 EGGS ALL DAY PUB & GRILL,Restaurant,936 EGLINTON AVE W,2023-10-06,Pass,3,,
3 ELEVEN INDIAN BAR & KITCHEN,Restaurant,"1988 AVENUE RD, Flr-2",2023-10-23,Pass,3,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,M - Minor,Notice to Comply
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2022-07-11,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3 JIT VARIETY,Food Store (Convenience/Variety),1452 BLOOR ST W,2023-12-07,Pass,2,S - Significant,Corrected During Inspection
3-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
3-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
3-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
30 UP CLUB,Private Club,22 DORCHESTER AVE,2022-08-23,Pass,2,,
30 UP CLUB,Private Club,22 DORCHESTER AVE,2023-06-05,Pass,2,,
30 UP CLUB,Private Club,22 DORCHESTER AVE,2023-10-27,Pass,2,,
3030,Restaurant,3030 DUNDAS ST W,2023-03-09,Pass,3,M - Minor,Notice to Comply
3030,Restaurant,3030 DUNDAS ST W,2023-08-31,Pass,3,M - Minor,Notice to Comply
3030,Restaurant,3030 DUNDAS ST W,2023-08-31,Pass,3,M - Minor,Notice to Comply
3030,Restaurant,3030 DUNDAS ST W,2023-12-14,Pass,3,,
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,S - Significant,Corrected During Inspection
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,M - Minor,Notice to Comply
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,S - Significant,Corrected During Inspection
33'S DELIGHTS EATERY,Restaurant,344 QUEEN ST E,2023-12-12,Pass,2,NA - Not Applicable,Notice to Comply
338 VEGETABLE & FRUIT,Food Store (Convenience/Variety),631 GERRARD ST E,2022-06-29,Pass,1,,
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,NA - Not Applicable,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-08-30,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-09-22,Pass,3,,
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,C - Crucial,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-13,Pass,3,S - Significant,Notice to Comply
34 CAFE,Restaurant,"2737 KEELE ST, Unit-26",2023-12-15,Pass,3,,
360 RESTAURANT,Restaurant,"301 FRONT ST W, CN TOWER",2022-06-21,Pass,2,,
360 RESTAURANT,Restaurant,"301 FRONT ST W, CN TOWER",2022-11-03,Pass,2,,
360 RESTAURANT,Restaurant,"301 FRONT ST W, CN TOWER",2023-02-14,Pass,2,,
360 RESTAURANT,Restaurant,"301 FRONT ST W, CN TOWER",2023-11-01,Pass,2,,
360 RESTAURANT,Restaurant,"301 FRONT ST W, CN TOWER",2023-12-08,Pass,2,,
362 THE EAST MALL MART,Food Store (Convenience/Variety),"362 THE EAST MALL, Bldg--",2022-07-27,Pass,1,,
362 THE EAST MALL MART,Food Store (Convenience/Variety),"362 THE EAST MALL, Bldg--",2023-11-28,Pass,1,,
367 CAFE,Restaurant,367 DONLANDS AVE,2023-11-23,Pass,3,M - Minor,Notice to Comply
369 MART,Food Store (Convenience/Variety),"2111 JANE ST, Unit-11",2022-09-19,Pass,O,M - Minor,Notice to Comply
3A FOOD PRODUCTS,Food Take Out,"23 MILLIKEN BLVD, Unit-B18",2022-10-28,Pass,2,,
3A FOOD PRODUCTS,Food Take Out,"23 MILLIKEN BLVD, Unit-B18",2023-03-08,Pass,2,,
3A NOODLE,Restaurant,3875 DON MILLS RD,2023-06-30,Pass,3,,
3A NOODLE,Restaurant,3875 DON MILLS RD,2023-11-30,Pass,3,,
3J'S MILK AND VARIETY,Food Store (Convenience/Variety),2993 ISLINGTON AVE,2022-08-09,Pass,1,,
4 Season Farms,Food Store (Convenience/Variety),1095 O'CONNOR DR,2022-12-12,Pass,1,,
4 YOUR CONVENIENCE,Food Store (Convenience/Variety),1990 EGLINTON AVE W,2022-10-18,Pass,1,M - Minor,Notice to Comply
4-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2022-06-16,Pass,2,,
4-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-04-26,Pass,2,,
4-SATELLITE KITCHEN,Food Take Out,1 BLUE JAYS WAY,2023-07-20,Pass,2,,
4-SEASONS INDIAN CUISINE,Restaurant,1519 BIRCHMOUNT RD,2023-01-31,Pass,2,S - Significant,Notice to Comply
4-SEASONS INDIAN CUISINE,Restaurant,1519 BIRCHMOUNT RD,2023-01-31,Pass,2,S - Significant,Notice to Comply
4-SEASONS INDIAN CUISINE,Restaurant,1519 BIRCHMOUNT RD,2023-02-02,Pass,2,,
40 FIRVALLEY CRT COMMUNITY KITCHEN,Community Kitchen (Meal Program),40 FIRVALLEY CRT,2023-10-18,Pass,2,S - Significant,Corrected During Inspection
416 COMMUNITY SUPPORT FOR WOMEN,Food Bank,416 DUNDAS ST E,2022-11-22,Pass,1,,
416 COMMUNITY SUPPORT FOR WOMEN,Food Bank,416 DUNDAS ST E,2023-06-12,Pass,1,M - Minor,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,M - Minor,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,NA - Not Applicable,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2022-11-22,Pass,2,M - Minor,Notice to Comply
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2023-06-12,Pass,2,,
416 COMMUNITY SUPPORT FOR WOMEN,Community Kitchen (Meal Program),416 DUNDAS ST E,2023-11-13,Pass,2,,
416 SNACK BAR,Restaurant,181 BATHURST ST,2022-10-20,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR,Restaurant,181 BATHURST ST,2022-10-20,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR,Restaurant,181 BATHURST ST,2023-11-17,Pass,2,M - Minor,Notice to Comply
416 SNACK BAR SHORT TURN,Restaurant,576 QUEEN ST W,2023-08-25,Pass,3,,
416 SNACK BAR SHORT TURN,Restaurant,576 QUEEN ST W,2023-11-17,Pass,3,M - Minor,Corrected During Inspection
416 SNACK BAR SHORT TURN,Restaurant,576 QUEEN ST W,2023-03-30,Pass,3,,
43 DOWN - SHERATON HOTEL,Restaurant,123 QUEEN ST W,2022-06-08,Pass,2,,
43 DOWN - SHERATON HOTEL,Restaurant,123 QUEEN ST W,2022-12-06,Pass,2,,
43 DOWN - SHERATON HOTEL,Restaurant,123 QUEEN ST W,2023-06-30,Pass,2,,
43 DOWN - SHERATON HOTEL,Restaurant,123 QUEEN ST W,2023-12-06,Pass,2,,
44 TORONTO,Cocktail Bar / Beverage Room,"627 KING ST W, Unit-P1/P2",2022-05-11,Pass,2,,
44 TORONTO,Cocktail Bar / Beverage Room,"627 KING ST W, Unit-P1/P2",2023-02-09,Pass,2,,
44 TORONTO,Cocktail Bar / Beverage Room,"627 KING ST W, Unit-P1/P2",2023-07-26,Pass,2,,
